Timestamp,Action,Ticket,Symbol,Side,Volume,Price,SL,TP,Comment,Status,Details
2025-12-05 23:01:13,PLACE,545846984,BTCUSD,sell,0.1,89610.65,0.0,0.0,TEST_SMA_SELL,SUCCESS,"OrderSendResult(retcode=10009, deal=542686331, order=545846984, volume=0.1, price=89610.65, bid=89610.65, ask=89660.65, comment='Request executed', request_id=3402006572, retcode_external=0, request=TradeRequest(action=1, magic=20240901, order=0, symbol='BTCUSD', volume=0.1, price=89610.65, stoplimit=0.0, sl=0.0, tp=0.0, deviation=20, type=1, type_filling=1, type_time=0, expiration=0, comment='TEST_SMA_SELL', position=0, position_by=0))"
2025-12-05 23:01:18,PLACE,545846992,BTCUSD,sell,0.1,89599.05,0.0,0.0,TEST_SMA_SELL,SUCCESS,"OrderSendResult(retcode=10009, deal=542686339, order=545846992, volume=0.1, price=89599.05, bid=89599.05, ask=89649.05, comment='Request executed', request_id=3402006573, retcode_external=0, request=TradeRequest(action=1, magic=20240901, order=0, symbol='BTCUSD', volume=0.1, price=89599.05, stoplimit=0.0, sl=0.0, tp=0.0, deviation=20, type=1, type_filling=1, type_time=0, expiration=0, comment='TEST_SMA_SELL', position=0, position_by=0))"
2025-12-05 23:01:23,PLACE,545846994,BTCUSD,sell,0.1,89599.05,0.0,0.0,TEST_SMA_SELL,SUCCESS,"OrderSendResult(retcode=10009, deal=542686341, order=545846994, volume=0.1, price=89599.05, bid=89599.05, ask=89649.05, comment='Request executed', request_id=3402006574, retcode_external=0, request=TradeRequest(action=1, magic=20240901, order=0, symbol='BTCUSD', volume=0.1, price=89599.05, stoplimit=0.0, sl=0.0, tp=0.0, deviation=20, type=1, type_filling=1, type_time=0, expiration=0, comment='TEST_SMA_SELL', position=0, position_by=0))"
2025-12-05 23:01:28,PLACE,545846996,BTCUSD,sell,0.1,89604.75,0.0,0.0,TEST_SMA_SELL,SUCCESS,"OrderSendResult(retcode=10009, deal=542686343, order=545846996, volume=0.1, price=89604.75, bid=89604.75, ask=89654.75, comment='Request executed', request_id=3402006575, retcode_external=0, request=TradeRequest(action=1, magic=20240901, order=0, symbol='BTCUSD', volume=0.1, price=89604.75, stoplimit=0.0, sl=0.0, tp=0.0, deviation=20, type=1, type_filling=1, type_time=0, expiration=0, comment='TEST_SMA_SELL', position=0, position_by=0))"
2025-12-05 23:01:33,PLACE,545847003,BTCUSD,sell,0.1,89599.05,0.0,0.0,TEST_SMA_SELL,SUCCESS,"OrderSendResult(retcode=10009, deal=542686350, order=545847003, volume=0.1, price=89599.05, bid=89599.05, ask=89649.05, comment='Request executed', request_id=3402006576, retcode_external=0, request=TradeRequest(action=1, magic=20240901, order=0, symbol='BTCUSD', volume=0.1, price=89599.05, stoplimit=0.0, sl=0.0, tp=0.0, deviation=20, type=1, type_filling=1, type_time=0, expiration=0, comment='TEST_SMA_SELL', position=0, position_by=0))"
2025-12-05 23:01:38,PLACE,545847006,BTCUSD,sell,0.1,89607.85,0.0,0.0,TEST_SMA_SELL,SUCCESS,"OrderSendResult(retcode=10009, deal=542686353, order=545847006, volume=0.1, price=89607.85, bid=89607.85, ask=89657.85, comment='Request executed', request_id=3402006577, retcode_external=0, request=TradeRequest(action=1, magic=20240901, order=0, symbol='BTCUSD', volume=0.1, price=89607.85, stoplimit=0.0, sl=0.0, tp=0.0, deviation=20, type=1, type_filling=1, type_time=0, expiration=0, comment='TEST_SMA_SELL', position=0, position_by=0))"
2025-12-05 23:01:43,PLACE,545847009,BTCUSD,sell,0.1,89607.85,0.0,0.0,TEST_SMA_SELL,SUCCESS,"OrderSendResult(retcode=10009, deal=542686354, order=545847009, volume=0.1, price=89607.85, bid=89607.85, ask=89657.85, comment='Request executed', request_id=3402006578, retcode_external=0, request=TradeRequest(action=1, magic=20240901, order=0, symbol='BTCUSD', volume=0.1, price=89607.85, stoplimit=0.0, sl=0.0, tp=0.0, deviation=20, type=1, type_filling=1, type_time=0, expiration=0, comment='TEST_SMA_SELL', position=0, position_by=0))"
2025-12-05 23:01:48,PLACE,545847015,BTCUSD,sell,0.1,89607.85,0.0,0.0,TEST_SMA_SELL,SUCCESS,"OrderSendResult(retcode=10009, deal=542686360, order=545847015, volume=0.1, price=89607.85, bid=89607.85, ask=89657.85, comment='Request executed', request_id=3402006579, retcode_external=0, request=TradeRequest(action=1, magic=20240901, order=0, symbol='BTCUSD', volume=0.1, price=89607.85, stoplimit=0.0, sl=0.0, tp=0.0, deviation=20, type=1, type_filling=1, type_time=0, expiration=0, comment='TEST_SMA_SELL', position=0, position_by=0))"
2025-12-05 23:01:53,PLACE,545847018,BTCUSD,sell,0.1,89607.85,0.0,0.0,TEST_SMA_SELL,SUCCESS,"OrderSendResult(retcode=10009, deal=542686362, order=545847018, volume=0.1, price=89607.85, bid=89607.85, ask=89657.85, comment='Request executed', request_id=3402006580, retcode_external=0, request=TradeRequest(action=1, magic=20240901, order=0, symbol='BTCUSD', volume=0.1, price=89607.85, stoplimit=0.0, sl=0.0, tp=0.0, deviation=20, type=1, type_filling=1, type_time=0, expiration=0, comment='TEST_SMA_SELL', position=0, position_by=0))"
2025-12-05 23:01:58,PLACE,545847021,BTCUSD,sell,0.1,89607.85,0.0,0.0,TEST_SMA_SELL,SUCCESS,"OrderSendResult(retcode=10009, deal=542686365, order=545847021, volume=0.1, price=89607.85, bid=89607.85, ask=89657.85, comment='Request executed', request_id=3402006581, retcode_external=0, request=TradeRequest(action=1, magic=20240901, order=0, symbol='BTCUSD', volume=0.1, price=89607.85, stoplimit=0.0, sl=0.0, tp=0.0, deviation=20, type=1, type_filling=1, type_time=0, expiration=0, comment='TEST_SMA_SELL', position=0, position_by=0))"
