time,open,high,low,close,tick_volume
2025-11-01 04:15:30,0.0,103657.75,104211.75,103635.25,4681894175495841382
2025-11-01 04:15:45,0.0,104159.15,104159.15,103850.65,4681875470054273843
2025-11-01 04:16:00,0.0,103882.25,104014.25,103676.05,4681874013201367040
2025-11-01 04:16:15,0.0,103864.1,103950.85,103683.25,4681866234156600525
2025-11-01 04:16:30,0.0,103751.8,103941.05,102896.15,4681876294687994675
2025-11-01 04:16:45,0.0,103890.75,104662.05,103796.05,4681915512893367910
2025-11-01 04:17:00,0.0,104470.8,104783.55,104039.05,4681887509706597990
2025-11-01 04:17:15,0.0,104065.75,104817.85,104050.85,4681913691827234406
2025-11-01 04:17:30,0.0,104434.15,104442.95,103958.95,4681889976735812813
2025-11-01 04:17:45,0.0,104092.35,104092.35,103161.15,4681826583018523853
2025-11-01 04:18:00,0.0,103171.15,103477.15,102949.45,4681817841901083034
2025-11-01 04:18:15,0.0,103055.25,103160.95,102455.25,4681794594102103245
2025-11-01 04:18:30,0.0,102705.15,103002.45,102541.55,4681789007208644608
2025-11-01 04:18:45,0.0,102627.35,102752.85,102137.05,4681761526289897882
2025-11-01 04:19:00,0.0,102221.85,102223.35,101229.35,4681698716688161178
2025-11-01 04:19:15,0.0,101317.45,101557.95,100779.55,4681699438242666906
2025-11-01 04:19:30,0.0,101315.65,101940.55,101245.45,4681699871175370342
2025-11-01 04:19:45,0.0,101332.45,101465.05,101043.15,4681681949135837594
2025-11-01 04:20:00,0.0,101068.65,101115.75,100593.55,4681662274749648077
2025-11-01 04:20:15,0.0,100789.55,100877.45,100248.25,4681654509448776909
2025-11-01 04:20:30,0.0,100662.55,101234.05,99970.05,4681693164154440909
2025-11-01 04:20:45,0.0,101226.95,101466.95,100503.85,4681699891791213363
2025-11-01 04:21:00,0.0,101330.65,101535.05,100884.55,4681702668058073498
2025-11-01 04:21:15,0.0,101366.65,101679.85,101144.45,4681695589951969690
2025-11-01 04:21:30,0.0,101268.05,101412.95,100641.25,4681663229950374707
2025-11-01 04:21:45,0.0,100795.05,100967.95,100370.05,4681643081399795712
2025-11-01 04:22:00,0.0,100510.15,100722.45,100245.05,4681641720754156339
2025-11-01 04:22:15,0.0,100481.65,100610.05,99518.85,4681643507460551475
2025-11-01 04:22:30,0.0,100518.65,101082.25,99985.35,4681669256648484454
2025-11-01 04:22:45,0.0,100880.95,101020.15,100487.35,4681657622441073050
2025-11-01 04:23:00,0.0,100712.25,100801.15,100235.5,4681626904834972058
2025-11-01 04:23:15,0.0,100262.45,100360.95,99699.75,4681600928872765850
2025-11-01 04:23:30,0.0,99883.55,99924.45,98917.75,4681557821145009357
2025-11-01 04:23:45,0.0,99267.55,100314.55,99098.45,4681627578285844070
2025-11-01 05:00:00,0.0,100281.05,101027.35,100055.05,4681669689581187891
2025-11-01 05:00:15,0.0,100892.85,101294.75,100828.95,4681685172079296512
2025-11-01 05:00:30,0.0,101116.05,101872.35,101023.35,4681687700956040397
2025-11-01 05:00:45,0.0,101157.95,101376.45,100867.35,4681695713647027814
2025-11-01 05:01:00,0.0,101268.65,101543.45,100870.05,4681693198514179277
2025-11-01 05:01:15,0.0,101287.15,101315.35,100982.35,4681691054466505114
2025-11-01 05:01:30,0.0,101207.95,101369.95,101062.45,4681702503131329331
2025-11-01 05:01:45,0.0,101369.95,101706.55,101291.05,4681708601984889651
2025-11-01 05:02:00,0.0,101464.95,101720.95,101043.15,4681682169038163149
2025-11-01 05:02:15,0.0,101068.65,101467.55,100923.55,4681673008731914240
2025-11-01 05:02:30,0.0,100941.75,101058.15,100360.25,4681633412569418957
2025-11-01 05:02:45,0.0,100361.55,100694.35,100320.05,4681645349142528000
2025-11-01 05:03:00,0.0,100540.4,100619.25,100010.35,4681632374905320243
2025-11-01 05:03:15,0.0,100354.45,100356.35,99039.25,4681545465383092224
2025-11-01 05:03:30,0.0,99080.85,99551.95,98931.65,4681560528692392755
2025-11-01 05:03:45,0.0,99297.45,100984.55,99214.85,4681658034757933466
2025-11-01 05:04:00,0.0,100727.55,101549.45,100719.05,4681682430172174746
2025-11-01 05:04:15,0.0,101072.75,101475.95,100871.45,4681694428592812851
2025-11-01 05:04:30,0.0,101254.65,101691.55,101118.25,4681724603315047629
2025-11-01 05:04:45,0.0,101693.05,101901.95,101246.05,4681721668993391002
2025-11-01 05:05:00,0.0,101657.05,101861.85,101424.75,4681724974400222003
2025-11-01 05:05:15,0.0,101683.05,102100.35,101473.05,4681751211496439808
2025-11-01 05:05:30,0.0,102072.05,102201.25,101827.55,4681758818742514483
2025-11-01 05:05:45,0.0,102194.7,102242.65,101957.15,4681753286824637235
2025-11-01 05:06:00,0.0,102108.2,102224.75,101871.05,4681739247435540070
2025-11-01 05:06:15,0.0,101907.25,101976.75,101528.25,4681715078795572019
2025-11-01 05:06:30,0.0,101552.95,102101.15,101499.45,4681748180967515750
2025-11-01 05:06:45,0.0,102031.75,102167.95,101771.75,4681743439323620966
2025-11-01 05:07:00,0.0,101969.95,102324.95,101924.65,4681761306387572326
2025-11-01 05:07:15,0.0,102220.65,102292.75,101650.05,4681735268577837056
2025-11-01 05:07:30,0.0,101851.85,102026.35,101700.95,4681729791635541197
2025-11-01 05:07:45,0.0,101771.75,101798.25,101566.55,4681731296592081715
2025-11-01 05:08:00,0.0,101788.95,101792.55,101456.45,4681720858103565517
2025-11-01 05:08:15,0.0,101641.05,101909.25,101488.15,4681738051716644864
2025-11-01 05:08:30,0.0,101889.25,102035.85,101690.85,4681736031364028826
2025-11-01 05:08:45,0.0,101850.65,102107.35,101781.75,4681751582581614182
2025-11-01 05:09:00,0.0,102084.15,102113.55,101720.05,4681738883222313370
2025-11-01 05:09:15,0.0,101894.75,101913.95,101571.85,4681731585213884006
2025-11-01 05:09:30,0.0,101789.95,101944.75,101722.25,4681740037709522534
2025-11-01 05:09:45,0.0,101913.15,102128.15,101829.15,4681743446195568640
2025-11-01 05:10:00,0.0,101970.05,101970.05,101621.95,4681724287205454643
2025-11-01 05:10:15,0.0,101690.45,101713.35,101143.85,4681703932496445440
2025-11-01 05:10:30,0.0,101390.35,101744.55,101299.15,4681709471286270362
2025-11-01 05:10:45,0.0,101468.55,101815.75,101176.75,4681723077742664090
2025-11-01 05:11:00,0.0,101666.5,102184.25,101579.55,4681737405753563546
2025-11-01 05:11:15,0.0,101877.75,102027.75,101574.65,4681736251266354381
2025-11-01 05:11:30,0.0,101860.15,101977.95,101714.35,4681739584160976077
2025-11-01 05:11:45,0.0,101903.65,101996.85,101717.65,4681743178189609370
2025-11-01 05:12:00,0.0,101959.95,101967.65,101679.95,4681727407069698458
2025-11-01 05:12:15,0.0,101732.35,101833.95,101592.65,4681730245184087654
2025-11-01 05:12:30,0.0,101772.15,101823.25,101550.75,4681722747889175757
2025-11-01 05:12:45,0.0,101664.55,101677.55,101265.95,4681702241997317734
2025-11-01 05:13:00,0.0,101371.05,101681.05,101349.25,4681712652998043238
2025-11-01 05:13:15,0.0,101520.95,101747.45,101440.45,4681716240154728858
2025-11-01 05:13:30,0.0,101569.85,101817.95,101539.05,4681725922729000960
2025-11-01 05:13:45,0.0,101714.15,102072.85,101709.25,4681748579540480819
2025-11-01 05:14:00,0.0,102025.1,102076.55,101889.25,4681746298053853184
2025-11-01 05:14:15,0.0,102002.85,102757.15,101979.25,4681779977469401498
2025-11-01 05:14:30,0.0,102497.25,102699.15,102287.25,4681793343407626650
2025-11-01 05:14:45,0.0,102691.85,102698.65,102447.05,4681790024256900301
2025-11-01 05:15:00,0.0,102636.55,102739.25,102448.45,4681777242434227405
2025-11-01 05:15:15,0.0,102457.55,102556.95,102257.25,4681778500000651674
2025-11-01 05:15:30,0.0,102475.55,102934.85,102324.25,4681800778855009485
2025-11-01 05:15:45,0.0,102801.85,103219.35,102732.45,4681810866874194330
2025-11-01 05:16:00,0.0,102945.75,102988.35,102588.75,4681788168831028429
2025-11-01 05:16:15,0.0,102612.65,102745.35,102481.65,4681788670483208602
2025-11-01 05:16:30,0.0,102621.05,103342.35,102142.65,4681810688203554816
2025-11-01 05:16:45,0.0,102963.25,103434.25,102825.75,4681826315012564582
2025-11-01 05:17:00,0.0,103176.05,103408.45,102799.05,4681813436982624256
2025-11-01 05:17:15,0.0,102981.35,103456.05,102906.05,4681837598750644634
2025-11-01 05:17:30,0.0,103327.65,103763.05,103222.25,4681850937201079091
2025-11-01 05:17:45,0.0,103528.15,103760.75,103481.65,4681862378993955635
2025-11-01 05:18:00,0.0,103701.45,103807.55,103258.65,4681834169648755507
2025-11-01 05:18:15,0.0,103293.25,103520.65,103052.2,4681848037239160832
2025-11-01 05:18:30,0.0,103484.85,103778.35,103452.15,4681854201376224051
2025-11-01 05:18:45,0.0,103577.45,104009.95,103566.65,4681875648724913357
2025-11-01 05:19:00,0.0,103892.0,103901.35,103350.95,4681845260972300698
2025-11-01 05:19:15,0.0,103455.85,103977.95,103410.05,4681875043993518080
2025-11-01 05:19:30,0.0,103873.85,103971.95,103718.75,4681876459614738842
2025-11-01 05:19:45,0.0,103899.05,103915.15,103480.65,4681875112712994816
2025-11-01 05:20:00,0.0,103873.25,103955.95,103738.05,4681877655333634048
2025-11-01 05:20:15,0.0,103913.65,104113.85,103875.75,4681889550675057050
2025-11-01 05:20:30,0.0,104085.25,104263.05,103992.55,4681895075720986624
2025-11-01 05:20:45,0.0,104153.05,104405.25,104081.25,4681905569185084211
2025-11-01 05:21:00,0.0,104324.05,104324.05,104051.15,4681892512484504371
2025-11-01 05:21:15,0.0,104134.95,104517.25,104134.95,4681895522397585408
2025-11-01 05:21:30,0.0,104174.25,104427.45,104163.25,4681902834149910118
2025-11-01 05:21:45,0.0,104285.15,104301.05,103954.05,4681881441776802202
2025-11-01 05:22:00,0.0,103973.85,104513.15,103908.95,4681916846051216589
2025-11-01 05:22:15,0.0,104489.95,104501.65,103980.65,4681882245794680013
2025-11-01 05:22:30,0.0,103983.15,103990.65,103706.75,4681874569829128602
2025-11-01 05:22:45,0.0,103873.85,103964.55,103599.65,4681870405428838400
2025-11-01 05:23:00,0.0,103803.85,103803.85,103573.85,4681855919363142451
2025-11-01 05:23:15,0.0,103596.05,103791.45,103480.05,4681852304718666138
2025-11-01 05:23:30,0.0,103549.85,103708.95,103531.15,4681854998522154189
2025-11-01 05:23:45,0.0,103585.95,103734.15,103546.05,4681858386392357274
2025-11-01 06:00:00,0.0,103638.35,103638.35,103269.75,4681833571789307904
2025-11-01 06:00:15,0.0,103279.65,103448.45,103269.75,4681836932171720294
2025-11-01 06:00:30,0.0,103322.05,103631.05,103287.45,4681851246438724403
2025-11-01 06:00:45,0.0,103536.45,103771.25,103471.15,4681861471896862720
2025-11-01 06:01:00,0.0,103685.95,103845.25,103637.45,4681866515906455142
2025-11-01 06:01:15,0.0,103756.65,103956.15,103756.65,4681878225705290957
2025-11-01 06:01:30,0.0,103925.85,104084.65,103832.25,4681888093822150246
2025-11-01 06:01:45,0.0,104068.25,104068.25,103830.45,4681873635244244992
2025-11-01 06:02:00,0.0,103859.45,103868.35,103418.85,4681864756687850701
2025-11-01 06:02:15,0.0,103722.45,103745.75,103302.55,4681843068820992819
2025-11-01 06:02:30,0.0,103412.35,103495.75,103316.25,4681842038028841779
2025-11-01 06:02:45,0.0,103406.85,103671.45,103389.15,4681859588983200154
2025-11-01 06:03:00,0.0,103654.15,103654.15,103092.75,4681827531347302810
2025-11-01 06:03:15,0.0,103190.65,103263.35,102699.05,4681801967701957018
2025-11-01 06:03:30,0.0,102821.45,103410.25,102782.55,4681835777684511130
2025-11-01 06:03:45,0.0,103301.95,103517.75,103301.95,4681837213921574912
2025-11-01 06:04:00,0.0,103329.55,103397.75,102892.85,4681808922113002701
2025-11-01 06:04:15,0.0,102918.55,103123.25,102825.45,4681805369316055450
2025-11-01 06:04:30,0.0,102871.25,103425.25,102858.15,4681834183392650854
2025-11-01 06:04:45,0.0,103289.75,103540.95,103289.75,4681834636941197312
2025-11-01 06:05:00,0.0,103289.55,103552.35,103289.55,4681850950944974438
2025-11-01 06:05:15,0.0,103529.05,103914.75,103514.55,4681854929802677453
2025-11-01 06:05:30,0.0,103589.05,103760.05,103575.85,4681857644222008525
2025-11-01 06:05:45,0.0,103626.55,103699.15,103572.45,4681856750868810957
2025-11-01 06:06:00,0.0,103620.75,103815.85,103551.05,4681867952143518925
2025-11-01 06:06:15,0.0,103773.65,103802.35,103700.95,4681864887254856499
2025-11-01 06:06:30,0.0,103732.6,103852.65,103659.15,4681872384549768397
2025-11-01 06:06:45,0.0,103840.35,104174.65,103828.45,4681883517104999629
2025-11-01 06:07:00,0.0,104004.05,104004.05,103395.65,4681848696946137498
2025-11-01 06:07:15,0.0,103495.85,103658.05,103363.95,4681846978959219098
2025-11-01 06:07:30,0.0,103472.35,103520.85,103057.25,4681830877985819853
2025-11-01 06:07:45,0.0,103245.05,103310.15,103059.15,4681822672880297574
2025-11-01 06:08:00,0.0,103116.15,103247.55,102972.35,4681829977760674611
2025-11-01 06:08:15,0.0,103231.65,103486.95,103231.65,4681847350044393472
2025-11-01 06:08:30,0.0,103477.75,103562.05,103211.85,4681838306561255014
2025-11-01 06:08:45,0.0,103346.15,103443.15,103282.65,4681835069873900749
2025-11-01 06:09:00,0.0,103298.35,103520.85,103191.45,4681834561349772902
2025-11-01 06:09:15,0.0,103291.65,103549.85,102885.05,4681843467393957888
2025-11-01 06:09:30,0.0,103417.55,103481.65,102988.05,4681825648433640243
2025-11-01 06:09:45,0.0,103160.95,103250.85,102926.85,4681825579714163507
2025-11-01 06:10:00,0.0,103158.85,103262.95,102950.95,4681832589100790579
2025-11-01 06:10:15,0.0,103265.95,103422.35,103233.75,4681836382415906406
2025-11-01 06:10:30,0.0,103323.75,103364.05,103152.95,4681825222372884480
2025-11-01 06:10:45,0.0,103155.75,103272.35,103062.75,4681826816664744755
2025-11-01 06:11:00,0.0,103190.85,103242.35,102833.15,4681820879301954765
2025-11-01 06:11:15,0.0,103092.55,103146.15,102927.65,4681810351478118810
2025-11-01 06:11:30,0.0,102939.35,103085.05,102901.15,4681811705251810509
2025-11-01 06:11:45,0.0,102957.65,103066.75,102774.95,4681799431953265459
2025-11-01 06:12:00,0.0,102784.35,102929.75,102622.45,4681803548249921946
2025-11-01 06:12:15,0.0,102840.35,103080.75,102822.85,4681814735780734566
2025-11-01 06:12:30,0.0,102994.05,103262.05,102993.45,4681820714375210598
2025-11-01 06:12:45,0.0,103087.85,103200.25,102987.65,4681821662703989555
2025-11-01 06:13:00,0.0,103103.95,103103.95,102720.05,4681804750840764826
2025-11-01 06:13:15,0.0,102853.45,103159.55,102795.35,4681823098941053338
2025-11-01 06:13:30,0.0,103126.75,103283.85,103061.75,4681824878775500800
2025-11-01 06:13:45,0.0,103150.75,103262.55,103122.45,4681828933224628224
2025-11-01 06:14:00,0.0,103205.55,103319.35,102955.35,4681813540061839360
2025-11-01 06:14:15,0.0,102980.95,103002.35,102761.05,4681799562520271258
2025-11-01 06:14:30,0.0,102777.75,102973.65,102415.15,4681775332032774144
2025-11-01 06:14:45,0.0,102421.55,102634.65,102357.85,4681782307059662848
2025-11-01 06:15:00,0.0,102531.25,102922.15,102531.25,4681806132102247219
2025-11-01 06:15:15,0.0,102877.95,103609.35,102846.05,4681847638666195763
2025-11-01 06:15:30,0.0,103475.25,103562.35,103123.95,4681833193832185856
2025-11-01 06:15:45,0.0,103277.0,103500.15,103270.05,4681834946178842624
2025-11-01 06:16:00,0.0,103301.5,103559.15,102690.45,4681814357823612518
2025-11-01 06:16:15,0.0,102992.25,103105.05,102732.45,4681805121925939200
2025-11-01 06:16:30,0.0,102875.65,102892.55,102187.65,4681779187195419034
2025-11-01 06:16:45,0.0,102483.85,102882.35,102015.85,4681752798916352410
2025-11-01 06:17:00,0.0,102094.25,102443.65,101865.05,4681759217315479552
2025-11-01 06:17:15,0.0,102192.45,102882.35,102081.15,4681773373527687168
2025-11-01 06:17:30,0.0,102404.45,102432.35,101705.85,4681729530501529600
2025-11-01 06:17:45,0.0,101768.45,102119.95,101590.65,4681744099030597632
2025-11-01 06:18:00,0.0,101980.85,102357.95,101750.25,4681729997793971405
2025-11-01 06:18:15,0.0,101765.05,101883.35,101497.45,4681729667940483072
2025-11-01 06:18:30,0.0,101756.95,101756.95,100259.45,4681646311215202304
2025-11-01 06:18:45,0.0,100547.75,101130.85,100288.25,4681665504565054669
2025-11-01 06:19:00,0.0,100836.25,101449.05,100729.05,4681672321537146880
2025-11-01 06:19:15,0.0,100925.95,101461.35,100822.65,4681704035575660544
2025-11-01 06:19:30,0.0,101382.95,101531.55,101154.85,4681699156492812288
2025-11-01 06:19:45,0.0,101321.25,101905.45,101321.25,4681729578605163315
2025-11-01 06:20:00,0.0,101762.25,101762.25,101258.85,4681701314284381798
2025-11-01 06:20:15,0.0,101350.65,101497.25,100881.35,4681699555065777357
2025-11-01 06:20:30,0.0,101316.25,101798.75,101288.05,4681720638201239962
2025-11-01 06:20:45,0.0,101634.25,102306.35,101595.25,4681724513979727872
2025-11-01 06:21:00,0.0,101684.35,101922.55,101539.55,4681739955246150451
2025-11-01 06:21:15,0.0,101915.15,101967.65,101594.55,4681730843043535258
2025-11-01 06:21:30,0.0,101782.55,101861.95,101208.85,4681705980336852173
2025-11-01 06:21:45,0.0,101422.05,101568.35,101167.25,4681701190589323674
2025-11-01 06:22:00,0.0,101357.75,101620.25,101228.55,4681695562464178995
2025-11-01 06:22:15,0.0,101268.85,101419.85,101006.95,4681681035166797005
2025-11-01 06:22:30,0.0,101052.35,101121.35,100614.15,4681658014142090445
2025-11-01 06:22:45,0.0,100729.05,101068.55,100662.55,4681669297880170496
2025-11-01 06:23:00,0.0,100882.75,100997.35,100543.75,4681648386543399731
2025-11-01 06:23:15,0.0,100575.85,100858.25,100508.75,4681666624692525466
2025-11-01 06:23:30,0.0,100847.85,101122.55,100788.05,4681675200883222118
2025-11-01 06:23:45,0.0,100972.55,101196.85,100738.15,4681683131110837453
2025-11-01 07:00:00,0.0,101088.05,101352.05,100972.65,4681675200883222118
2025-11-01 07:00:15,0.0,100972.65,101294.95,100972.65,4681684842225808179
2025-11-01 07:00:30,0.0,101112.95,101261.05,101038.05,4681689528894121574
2025-11-01 07:00:45,0.0,101180.95,101459.45,101093.95,4681703245301678080
2025-11-01 07:01:00,0.0,101377.85,101440.45,101135.05,4681702977295718810
2025-11-01 07:01:15,0.0,101380.4,101507.45,101092.35,4681699582553568051
2025-11-01 07:01:30,0.0,101331.4,101359.15,101110.05,4681691604222319002
2025-11-01 07:01:45,0.0,101212.75,101363.45,101212.75,4681698874742957670
2025-11-01 07:02:00,0.0,101319.95,101609.15,101172.65,4681697953901969408
2025-11-01 07:02:15,0.0,101308.65,101466.35,100714.05,4681669799532350669
2025-11-01 07:02:30,0.0,100893.65,101409.25,100748.25,4681700936327259750
2025-11-01 07:02:45,0.0,101347.15,101588.85,101264.35,4681707636476241510
2025-11-01 07:03:00,0.0,101448.8,101541.55,101018.05,4681696820030603264
2025-11-01 07:03:15,0.0,101291.35,101857.95,101180.65,4681722225621152563
2025-11-01 07:03:30,0.0,101649.25,101649.25,100856.05,4681680519770721485
2025-11-01 07:03:45,0.0,101047.25,101553.05,100923.45,4681711993291066573
2025-11-01 07:04:00,0.0,101510.35,101609.95,101380.05,4681714123594845389
2025-11-01 07:04:15,0.0,101540.85,101675.35,101220.05,4681692202081766605
2025-11-01 07:04:30,0.0,101215.45,101583.45,101213.05,4681712735461415322
2025-11-01 07:04:45,0.0,101525.6,101893.05,101500.05,4681737206467081011
2025-11-01 07:05:00,0.0,101877.3,102303.05,101844.45,4681766274805740339
2025-11-01 07:05:15,0.0,102295.75,102300.25,102059.05,4681762357795566387
2025-11-01 07:05:30,0.0,102240.95,102240.95,102051.45,4681752709581032653
2025-11-01 07:05:45,0.0,102100.55,102100.55,101851.45,4681737192723185664
2025-11-01 07:06:00,0.0,101880.7,101937.45,101545.15,4681714542783653478
2025-11-01 07:06:15,0.0,101550.05,102028.65,101550.05,4681743260652981453
2025-11-01 07:06:30,0.0,101958.15,101958.15,101681.05,4681731468390773555
2025-11-01 07:06:45,0.0,101787.55,102035.15,101740.35,4681744806841208013
2025-11-01 07:07:00,0.0,101984.45,102490.65,101984.45,4681772672589024461
2025-11-01 07:07:15,0.0,102387.55,102451.05,102220.05,4681770995833792102
2025-11-01 07:07:30,0.0,102366.65,102366.65,102240.25,4681764790465042842
2025-11-01 07:07:45,0.0,102274.45,102467.95,102231.95,4681774500527105638
2025-11-01 07:08:00,0.0,102423.05,102467.65,102250.55,4681765697562135757
2025-11-01 07:08:15,0.0,102289.55,102433.25,102205.05,4681760035077252710
2025-11-01 07:08:30,0.0,102208.05,102208.05,102027.45,4681749101808504013
2025-11-01 07:08:45,0.0,102048.05,102048.05,101775.35,4681731399671296819
2025-11-01 07:09:00,0.0,101789.45,101949.95,101774.75,4681732650365773414
2025-11-01 07:09:15,0.0,101817.05,101977.95,101638.65,4681732945859523379
2025-11-01 07:09:30,0.0,101810.25,101836.65,101597.75,4681730884275221299
2025-11-01 07:09:45,0.0,101788.35,101994.45,101776.05,4681744820585103360
2025-11-01 07:10:00,0.0,101983.25,102028.65,101823.05,4681739625392662118
2025-11-01 07:10:15,0.0,101912.45,101940.15,101670.05,4681730190208506266
2025-11-01 07:10:30,0.0,101775.95,101783.95,101480.05,4681717923781908890
2025-11-01 07:10:45,0.0,101590.25,101590.25,101397.25,4681709443798479667
2025-11-01 07:11:00,0.0,101470.95,101482.35,101193.45,4681700132309381939
2025-11-01 07:11:15,0.0,101335.45,101465.75,100928.85,4681676059876681318
2025-11-01 07:11:30,0.0,100983.25,101105.9,100817.05,4681671173921885389
2025-11-01 07:11:45,0.0,100912.35,101008.75,100756.05,4681675784998774374
2025-11-01 07:12:00,0.0,100975.7,101227.15,100919.95,4681672520823629414
2025-11-01 07:12:15,0.0,100933.65,100946.45,100605.15,4681651884364765594
2025-11-01 07:12:30,0.0,100633.35,100928.95,100588.05,4681670720373338931
2025-11-01 07:12:45,0.0,100902.45,100907.85,100537.25,4681659312940200755
2025-11-01 07:13:00,0.0,100740.15,100765.25,100074.35,4681613511408956211
2025-11-01 07:13:15,0.0,100071.05,100282.45,99756.7,4681600633379015885
2025-11-01 07:13:30,0.0,99887.75,100247.45,99828.95,4681616796199944192
2025-11-01 07:13:45,0.0,100128.35,100569.95,100061.35,4681633872989913088
2025-11-01 07:14:00,0.0,100366.35,100593.95,100247.15,4681625915274507059
2025-11-01 07:14:15,0.0,100260.35,100292.05,99827.15,4681601416781050675
2025-11-01 07:14:30,0.0,99895.35,99895.35,99611.05,4681591851029889024
2025-11-01 07:14:45,0.0,99756.85,99756.85,99227.05,4681581288846314701
2025-11-01 07:15:00,0.0,99596.95,100275.35,99410.25,4681608742277270733
2025-11-01 07:15:15,0.0,100009.85,100503.85,99869.75,4681615483657938534
2025-11-01 07:15:30,0.0,100103.25,100344.95,100049.95,4681619991655612416
2025-11-01 07:15:45,0.0,100169.95,100546.65,100151.45,4681629591766512435
2025-11-01 07:16:00,0.0,100307.75,100501.2,99995.35,4681630505735553024
2025-11-01 07:16:15,0.0,100324.35,100338.75,100029.05,4681626327591367475
2025-11-01 07:16:30,0.0,100269.65,100769.55,99479.75,4681661243957497037
2025-11-01 07:16:45,0.0,100778.15,100877.85,100302.95,4681659787104590234
2025-11-01 07:17:00,0.0,100758.15,101175.95,100320.55,4681686299078714982
2025-11-01 07:17:15,0.0,101123.55,101241.65,100636.65,4681676121724210381
2025-11-01 07:17:30,0.0,100980.65,101130.85,100380.05,4681651657590492365
2025-11-01 07:17:45,0.0,100632.15,101109.95,100570.75,4681661257701392384
2025-11-01 07:18:00,0.0,100779.4,100926.65,100480.05,4681645005545144320
2025-11-01 07:18:15,0.0,100537.15,101602.55,100510.65,4681711993291066573
2025-11-01 07:18:30,0.0,101506.25,101603.05,101052.95,4681702997911561830
2025-11-01 07:18:45,0.0,101379.05,101437.15,100935.45,4681686539596883558
2025-11-01 07:19:00,0.0,101136.15,101614.65,100909.05,4681718487281618125
2025-11-01 07:19:15,0.0,101598.75,102444.65,101566.15,4681767243750362317
2025-11-01 07:19:30,0.0,102302.25,102694.95,102056.35,4681752530910393139
2025-11-01 07:19:45,0.0,102099.75,102429.95,101848.25,4681771078297164186
2025-11-01 07:20:00,0.0,102361.15,102791.55,102297.15,4681784210589168435
2025-11-01 07:20:15,0.0,102554.95,102831.15,102349.85,4681791206231900160
2025-11-01 07:20:30,0.0,102660.25,102793.25,102482.35,4681786347764894925
2025-11-01 07:20:45,0.0,102585.85,102724.45,102258.75,4681785901088296141
2025-11-01 07:21:00,0.0,102582.15,102804.45,102451.75,4681800091660242125
2025-11-01 07:21:15,0.0,102798.55,102968.35,102733.85,4681802194476230246
2025-11-01 07:21:30,0.0,102825.75,103282.65,102825.75,4681830809266343117
2025-11-01 07:21:45,0.0,103244.65,103378.85,103067.75,4681840553688144282
2025-11-01 07:22:00,0.0,103377.75,103407.45,102927.25,4681836368672011059
2025-11-01 07:22:15,0.0,103325.95,103392.65,102979.25,4681826342500355277
2025-11-01 07:22:30,0.0,103172.05,103852.85,103151.25,4681870384812995379
2025-11-01 07:22:45,0.0,103815.25,103877.65,103614.55,4681866192924914483
2025-11-01 07:23:00,0.0,103744.35,103749.05,103327.35,4681844147716777574
2025-11-01 07:23:15,0.0,103431.15,103566.35,103307.45,4681841694431458099
2025-11-01 07:23:30,0.0,103395.45,103507.15,103352.75,4681846614745992397
2025-11-01 07:23:45,0.0,103466.85,103858.95,103420.45,4681873545908925235
2025-11-01 08:00:00,0.0,103860.95,104053.75,103605.45,4681859211026078106
2025-11-01 08:00:15,0.0,103655.85,103975.75,103655.85,4681876198480727245
2025-11-01 08:00:30,0.0,103894.65,103894.65,103662.95,4681860901525205811
2025-11-01 08:00:45,0.0,103674.95,103859.65,103563.75,4681855225296427418
2025-11-01 08:01:00,0.0,103595.95,103741.15,103465.35,4681852510877096346
2025-11-01 08:01:15,0.0,103554.05,103650.35,103382.95,4681841055340324454
2025-11-01 08:01:30,0.0,103390.75,103599.95,103380.45,4681841515760818586
2025-11-01 08:01:45,0.0,103392.85,103526.55,103295.35,4681836183129423872
2025-11-01 08:02:00,0.0,103315.25,103357.55,103090.05,4681834403294976410
2025-11-01 08:02:15,0.0,103291.0,103389.95,103019.65,4681818384784949248
2025-11-01 08:02:30,0.0,103050.15,103094.05,102506.95,4681804682121288090
2025-11-01 08:02:45,0.0,102851.55,103157.45,102613.65,4681792374463004672
2025-11-01 08:03:00,0.0,102676.75,103091.15,102624.75,4681805877840183296
2025-11-01 08:03:15,0.0,102870.65,103052.95,102851.15,4681810633227973427
2025-11-01 08:03:30,0.0,102940.55,103212.05,102805.75,4681814708292943872
2025-11-01 08:03:45,0.0,103002.75,103092.95,102932.65,4681812488653845299
2025-11-01 08:04:00,0.0,102970.45,103135.45,102881.95,4681819910357332787
2025-11-01 08:04:15,0.0,103075.85,103286.25,103025.25,4681829366157331661
2025-11-01 08:04:30,0.0,103216.05,103310.55,103105.45,4681821765783204659
2025-11-01 08:04:45,0.0,103105.55,103138.85,102727.25,4681801844006898893
2025-11-01 08:05:00,0.0,102811.75,103163.65,102804.15,4681818206114309734
2025-11-01 08:05:15,0.0,103053.65,103269.95,103045.45,4681819113211402650
2025-11-01 08:05:30,0.0,103060.75,103105.05,102641.95,4681793096017510400
2025-11-01 08:05:45,0.0,102698.25,102759.85,102552.55,4681783770784517325
2025-11-01 08:06:00,0.0,102555.85,102712.85,102555.85,4681788801050214400
2025-11-01 08:06:15,0.0,102623.85,102690.05,102430.05,4681775868044692685
2025-11-01 08:06:30,0.0,102434.15,102740.55,102375.25,4681796477015765811
